Price,Title,Condition,Kilometers,Year:,Drivetrain:,Make:,Transmission:,Model:,Fuel Type:,Colour:,Body Type:
0, 2021 VOLKSWAGEN JETTA 1.4 TSI HIGHLINE |ADPTIVCRZ|PANO|NAV|LTHR,Used,"92,900",2021,Front-wheel drive (FWD),Volkswagen,Automatic,Jetta,Gasoline,White,Sedan
"$13,995.00 ",2017 Hyundai Elantra SE,Used,"139,184",2017,Front-wheel drive (FWD),Hyundai,Manual,Elantra,Gasoline,White,Sedan
"$7,990.00 ",2003 Subaru Baja,Used,"316,536",2003,All-wheel drive (AWD),Subaru,Automatic,Baja,Gasoline,Black,Other
"$14,999.00 "," 2013 Chevrolet Trax LT AWD, LOW KM! SUNROOF, BOSE AUDIO, REMOTE",Used,"112,701",2013,All-wheel drive (AWD),Chevrolet,Automatic,Trax,Gasoline,White,"SUV, Crossover"
"$45,000.00 ",2020 Ford F250 Diesel,Used,"210,000",2020,4 x 4,Ford,Automatic,F-250,Diesel,Blue,Pickup Truck
"$12,999.00 ",2015 SUBARU IMPREZA 2.0I  CERTIFIED! WARRANTY INCL! FINANCING!,Used,"180,820",2015,All-wheel drive (AWD),Subaru,Automatic,Impreza,Gasoline,Black,Sedan
"$37,995.00 ",2017 Toyota Highlander,Used,"68,000",2017,All-wheel drive (AWD),Toyota,Automatic,Highlander,Other,Red,"SUV, Crossover"
"$12,500.00 ",2015 Volkswagen Golf TSI BT HEAT SEATS SPORT ALLOYS...MINT COND,Used,"221,000",2015,Front-wheel drive (FWD),Volkswagen,Automatic,Golf,Gasoline,Grey,Hatchback
"$35,890.00 ","2019 Honda Odyssey EX-L RES w/ Apple CarPlay & Android Auto, Rea",Used,"128,187",2019,Front-wheel drive (FWD),Honda,Automatic,Odyssey,Other,White,Other
"$53,495.00 ",2017 Ford Super Duty F-350 SRW Crew Cab XL,Used,"148,169",2017,4 x 4,Ford,Automatic,F-350,Diesel,Black,Other
"$39,998.00 ",2021 LEXUS ES250 | NAVI | CAM | ROOF | AWD | LOW KM!,Used,"27,971",2021,All-wheel drive (AWD),Lexus,Automatic,ES,Other,Black,Sedan
"$15,495.00 ",2015 Subaru Forester i Limited,Used,"149,342",2015,All-wheel drive (AWD),Subaru,Automatic,Forester,Gasoline,Silver,"SUV, Crossover"
"$39,000.00 ",6 Speed| 2010 Chevrolet Corvette W/3LT,Used,"76,210",2010,Rear-wheel drive (RWD),Chevrolet,Manual,Corvette,Gasoline,Silver,Convertible
"$45,000.00 ",2020 Ford F250 Diesel,Used,"210,000",2020,4 x 4,Ford,Automatic,F-250,Diesel,Blue,Pickup Truck
"$12,999.00 ",2015 SUBARU IMPREZA 2.0I  CERTIFIED! WARRANTY INCL! FINANCING!,Used,"180,820",2015,All-wheel drive (AWD),Subaru,Automatic,Impreza,Gasoline,Black,Sedan
"$37,995.00 ",2017 Toyota Highlander,Used,"68,000",2017,All-wheel drive (AWD),Toyota,Automatic,Highlander,Other,Red,"SUV, Crossover"
"$98,780.95MSRP: $98,780.95", 2023 GMC Sierra 1500,New,0,2023,Other,GMC,Automatic,Sierra 1500,Diesel,White,Pickup Truck
"$45,995.00 ",2017 Ford Transit 250 Extended High Roof EL,Used,"100,170",2017,Other,Ford,Automatic,Other,Gasoline,White,"Minivan, Van"
"$41,999.00 ",2019 INFINITI QX60 PURE,Used,"144,001",2019,All-wheel drive (AWD),Infiniti,Automatic,QX60,Other,Black,"SUV, Crossover"
"$33,888.00 ",2019 Mercedes-Benz GLC-Class GLC 300 |AMG|NIGHT PKG|NAV|PANOROOF,Used,"87,197",2019,All-wheel drive (AWD),Mercedes-Benz,Automatic,GLC,Other,Black,"SUV, Crossover"
"$17,500.00 ","2012 Mercedes-Benz Sprinter Cargo Vans 2500 144""",Used,1,2012,Rear-wheel drive (RWD),Mercedes-Benz,Automatic,Sprinter Van,Diesel,White,Other
"$36,888.00 ",2020 Mercedes-Benz C-Class C 300 |SPORT|AMG|NAV|PANOROOF|360 CAM,Used,"115,925",2020,All-wheel drive (AWD),Mercedes-Benz,Automatic,C-Class,Other,White,Sedan
"$53,900.00 ",2021 Jeep Wrangler Rubicon,Used,"16,904",2021,4 x 4,Jeep,Manual,Wrangler,Gasoline,Black,"SUV, Crossover"
"$30,777.00 ",2020 Buick Envision Preferred,Used,"53,651",2020,All-wheel drive (AWD),Buick,Automatic,Envision,Gasoline,Other,"SUV, Crossover"
"$48,874.00MSRP: $48,874.00",2024 GMC Terrain Denali,New,0,2024,All-wheel drive (AWD),GMC,Automatic,Terrain,Gasoline,Black,"SUV, Crossover"
"$25,900.00 ",2019 Nissan Qashqai SV,Used,"53,627",2019,All-wheel drive (AWD),Nissan,Automatic,Qashqai,Gasoline,Grey,"SUV, Crossover"
"$66,772.00MSRP: $66,772.00",2024 Buick Enclave Premium,New,0,2024,All-wheel drive (AWD),Buick,Automatic,Enclave,Gasoline,Black,"SUV, Crossover"
"$10,700.00 ",2010 Toyota Corolla,Used,"143,000",2010,Front-wheel drive (FWD),Toyota,,Corolla,Gasoline,Other,Sedan
"$49,887.00 ",2019 Jeep Wrangler Unlimited Rubicon 4x4 Freedom Navi R-Start,Used,"56,536",2019,4 x 4,Jeep,Automatic,Wrangler,Gasoline,Black,"SUV, Crossover"
"$22,400.00 ",2019 Nissan Kicks SR,Used,"62,554",2019,Front-wheel drive (FWD),Nissan,Automatic,Other,Gasoline,Grey,"SUV, Crossover"
"$24,900.00 ",2021 Nissan Sentra SV,Used,"28,681",2021,Front-wheel drive (FWD),Nissan,Automatic,Sentra,Gasoline,Blue,Sedan
"$25,350.00 ",2020 Nissan Qashqai SV,Used,"58,928",2020,Front-wheel drive (FWD),Nissan,Automatic,Qashqai,Gasoline,Black,"SUV, Crossover"
"$36,499.00 ",2022 Subaru WRX Sport,Used,"34,325",2022,All-wheel drive (AWD),Subaru,Manual,WRX,Gasoline,Blue,Sedan
"$21,998.00 ",2019 Hyundai Elantra Sport I Sunroof I 6 Speed Manual,Used,"55,195",2019,Front-wheel drive (FWD),Hyundai,Manual,Elantra,Gasoline,Blue,Sedan
"$19,998.00 ",2016 Hyundai Sonata 2.0T Sport Ultimate I Pano Sunroof I,Used,"86,449",2016,Front-wheel drive (FWD),Hyundai,Automatic,Sonata,Gasoline,White,Sedan
"$29,295.00 ",2018 Honda CR-V Touring I Pano Sunroof I Reverse Cam,Used,"86,665",2018,All-wheel drive (AWD),Honda,Automatic,CR-V,Gasoline,Black,"SUV, Crossover"
"$27,598.00 ", 2020 Hyundai Elantra Ultimate I Sunroof I CarPlay,Used,"60,140",2020,Front-wheel drive (FWD),Hyundai,Automatic,Elantra,Gasoline,Grey,Sedan
"$42,798.00 ", 2020 Hyundai Palisade Ultimate I Sunroof I CarPlay,Used,"74,904",2020,All-wheel drive (AWD),Hyundai,Automatic,Palisade,Gasoline,Black,"SUV, Crossover"
"$20,999.00 ",2019 Nissan Sentra 1.8 SV,Used,"59,015",2019,Front-wheel drive (FWD),Nissan,Automatic,Sentra,Gasoline,Grey,Sedan
"$5,820.00 ",2012 Dodge Journey FWD 4dr,Used,"181,000",2012,Front-wheel drive (FWD),Dodge,Automatic,Journey,Other,Blue,Sedan
"$20,900.00 ",2019 Nissan Kicks SR,Used,"72,054",2019,Front-wheel drive (FWD),Nissan,Automatic,Other,Gasoline,White,"SUV, Crossover"
"$45,888.00 "," 2022 Jeep Cherokee Trailhawk *$141.00 Weekly payment, Nav, Leat",Used,"8,912",2022,4 x 4,Jeep,Automatic,Cherokee,Gasoline,White,"SUV, Crossover"
"$1,300.00 ",2001 SATURN SC2,Used,"103,415",2001,Front-wheel drive (FWD),Saturn,Automatic,S-Series,Gasoline,Silver,Coupe (2 door)
"$31,996.00 ", 2020 Nissan Rogue SL,Used,"14,804",2020,All-wheel drive (AWD),Nissan,,Rogue,Gasoline,White,"SUV, Crossover"
"$33,995.00 ",2023 Toyota Corolla LE CVT,Used,"3,654",2023,Front-wheel drive (FWD),Toyota,Automatic,Corolla,Other,Blue,Sedan
"$23,400.00 ",2018 Nissan Qashqai S,Used,"47,393",2018,All-wheel drive (AWD),Nissan,Automatic,Qashqai,Gasoline,Blue,"SUV, Crossover"
"$14,990.00 ",2015 Mazda MAZDA6 4dr Sdn 2.5L GT,Used,"119,000",2015,Front-wheel drive (FWD),Mazda,Automatic,6,Other,Black,Sedan
"$27,900.00 ",2018 Volkswagen Golf Alltrack 1.8 TSI,Used,"125,077",2018,All-wheel drive (AWD),Volkswagen,Automatic,Golf,Gasoline,White,Wagon
"$32,799.00 ",2019 Honda Accord EX-L 1.5T,Used,"83,160",2019,Front-wheel drive (FWD),Honda,Automatic,Accord,Gasoline,Black,Sedan
"$32,400.00 ",2021 Nissan Rogue SV,Used,"64,751",2021,All-wheel drive (AWD),Nissan,Automatic,Rogue,Gasoline,White,"SUV, Crossover"
"$6,900.00 ",2013 Ford Escape SE,Used,"251,000",2013,4 x 4,Ford,Automatic,Escape,Gasoline,Silver,"SUV, Crossover"
"$21,900.00 ",2021 Nissan Sentra S Plus,Used,"98,063",2021,Front-wheel drive (FWD),Nissan,Automatic,Sentra,Gasoline,Black,Sedan
"$24,900.00 ",2017 Nissan Rogue SL Platinum,Used,"66,054",2017,All-wheel drive (AWD),Nissan,Automatic,Rogue,Gasoline,Red,"SUV, Crossover"
"$19,995.00 ", 2015 Honda Accord Sport,Used,"128,166",2015,Front-wheel drive (FWD),Honda,Automatic,Accord,Gasoline,Blue,Sedan
0,"2021 Ford Escape SEL AWD, Leather, Navigation, Power Liftgate",Used,"43,638",2021,All-wheel drive (AWD),Ford,Automatic,Escape,Gasoline,White,"SUV, Crossover"
"$34,885.00 ",2021 Jeep Grand Cherokee Laredo 4x4 | 3.6L V6 | HTD SEATS,Used,"100,392",2021,4 x 4,Jeep,Automatic,Grand Cherokee,Gasoline,Black,"SUV, Crossover"
"$52,985.00 ", 2022 Ford E-350 E-350 - 16 FT BOX,Used,"51,000",2022,Other,Ford,Automatic,E-350,Gasoline,White,"Minivan, Van"
"$18,886.00 ",2017 Subaru Impreza Touring MANUAL!! RECENT ARRIVAL,Used,"125,371",2017,All-wheel drive (AWD),Subaru,Manual,Impreza,Gasoline,Grey,Wagon
"$17,995.00 ", 2016 Hyundai Sonata GLS Special Edition * LEATHER/HEATED SEATS ,Used,"121,304",2016,Front-wheel drive (FWD),Hyundai,Automatic,Sonata,Gasoline,Silver,Sedan
"$24,900.00 ",2017 Nissan Rogue SL Platinum,Used,"66,054",2017,All-wheel drive (AWD),Nissan,Automatic,Rogue,Gasoline,Red,"SUV, Crossover"
"$39,999.00 ","2020 Acura RDX A-Spec ASPEC, Red leather, NAV",Used,1,2020,All-wheel drive (AWD),Acura,Automatic,RDX,Gasoline,White,"SUV, Crossover"
Please Contact, 2013 Cadillac ATS Luxury,Used,0,2013,Other,Cadillac,Automatic,ATS,Gasoline,Other,Other
"$3,700.00 ",2008 impala ss,Used,"236,000",2008,Front-wheel drive (FWD),Chevrolet,Automatic,Impala,Gasoline,White,Sedan
"$51,059.00MSRP: $51,059.00", 2023 Nissan Rogue Platinum,New,0,2023,All-wheel drive (AWD),Nissan,Automatic,Rogue,Gasoline,Red,"SUV, Crossover"
"$33,995.00 ",2017 Ford Transit 250 Mid roof,Used,"173,637",2017,Other,Ford,Automatic,Other,Gasoline,White,"Minivan, Van"
"$39,950.00 ",Ford F150 truck for sale,Used,"82,000",2019,4 x 4,Ford,Automatic,F-150,,White,Pickup Truck
"$8,995.00 ",2010 Subaru Legacy 2.5  **SAFETY & WARRANTY & WINTERS INCLUDED**,Used,"149,998",2010,All-wheel drive (AWD),Subaru,Automatic,Legacy,Gasoline,Gold,Sedan
0,2006 Ford F-150 Supercab 4WD,Used,"278,000",2006,4 x 4,Ford,Automatic,F-150,Other,Blue,Pickup Truck
"$32,500.00 ",2017 Chevrolet Silverado 1500 1LT CLEAN CARFAX,Used,"96,995",2017,4 x 4,Chevrolet,,Silverado 1500,Gasoline,Black,Other
"$29,998.00 ",2017 Chevrolet Silverado 1500,Used,"150,743",2017,4 x 4,Chevrolet,,Silverado 1500,Gasoline,Other,Other
"$24,995.00 ", 2019 Subaru Outback 2.5i TOURING! CLEAN CARFAX!,Used,"177,155",2019,All-wheel drive (AWD),Subaru,Automatic,Outback,Gasoline,Grey,"SUV, Crossover"
"$32,995.00 ", 2019 Lincoln MKC Reserve AWD/PANO ROOF/NAVIGATION CALL PICTON 8,Used,"86,801",2019,All-wheel drive (AWD),Lincoln,Automatic,MKC,Gasoline,White,"SUV, Crossover"
"$9,999.00 ",BMW e30 325e COUPE sport interior RUST FREE optional upgrades M3,Used,259,1984,,BMW,Manual,3-Series,,,Coupe (2 door)
"$5,500.00 ",2009 GMC SAVANA 1500,Used,"115,000",2009,,GMC,,Sierra 1500,,,"Minivan, Van"
"$30,898.00 ",2022 Hyundai Kona ESSENTIAL - Low Mileage,Used,"13,061",2022,All-wheel drive (AWD),Hyundai,Automatic,Kona,Gasoline,White,"SUV, Crossover"
"$57,628.00MSRP: $67,798.00", 2023 Ram 1500 Classic Tradesman,New,0,2023,4 x 4,Ram,Automatic,1500 Classic,Gasoline,Blue,Pickup Truck
"$37,995.00 ",2020 Ford F-150 XLT,Used,"90,521",2020,4 x 4,Ford,Automatic,F-150,Other,White,Other
"$19,999.00 ",2015 Mercedes-Benz CLA 45 AMG **CLEAN CARFAX**,Used,"166,010",2015,All-wheel drive (AWD),Mercedes-AMG,Automatic,Other,Gasoline,White,Sedan
0,"2019 Honda Civic Sedan Touring w/ Apple CarPlay & Android Auto, ",Used,"60,000",2019,Front-wheel drive (FWD),Honda,Automatic,Civic,Other,Black,Sedan
"$13,890.00 ","2016 Kia Rio EX w/ Rearview Cam, Bluetooth, A/C",Used,"122,363",2016,Front-wheel drive (FWD),Kia,Automatic,Rio,Other,Red,Hatchback
"$31,995.00 ", 2021 Toyota Camry SE,Used,"84,995",2021,Front-wheel drive (FWD),Toyota,Automatic,Camry,Gasoline,Silver,"Minivan, Van"
"$21,495.00 ", 2020 Hyundai Elantra Preferred,Used,"127,080",2020,Front-wheel drive (FWD),Hyundai,,Elantra,Gasoline,White,"Minivan, Van"
"$18,890.00 ","2018 Mazda Mazda3 GS w/ Bluetooth, Backup Cam, Mazda Radar Cruis",Used,"130,869",2018,Front-wheel drive (FWD),Mazda,Automatic,3,Other,White,Sedan
0,"2019 Ford Escape SE w/ SYNC 3, Bluetooth, Nav",Used,"139,967",2019,Front-wheel drive (FWD),Ford,Automatic,Escape,Other,Black,"SUV, Crossover"
"$101,868.00MSRP: $101,868.00", 2023 Audi Q7 Technik,New,0,2023,All-wheel drive (AWD),Audi,Automatic,Q7,Hybrid-Electric,Red,"SUV, Crossover"
"$30,995.00 ", 2021 Hyundai Tucson Preferred,Used,"86,143",2021,All-wheel drive (AWD),Hyundai,Automatic,Tucson,Gasoline,Blue,"SUV, Crossover"
"$54,578.00MSRP: $54,578.00", 2024 Audi Q3 Progressiv,New,0,2024,All-wheel drive (AWD),Audi,Automatic,Q3,Gasoline,Grey,"SUV, Crossover"
0,"2018 Toyota RAV4 SE w/ Rearview Cam, Bluetooth, Nav",Used,"84,098",2018,All-wheel drive (AWD),Toyota,Automatic,RAV4,Other,White,"SUV, Crossover"
"$28,590.00 ",2021 Hyundai Kona Trend w/ Urban Edition Pkg w/ Apple CarPlay & ,Used,"27,870",2021,All-wheel drive (AWD),Hyundai,Automatic,Kona,Other,White,"SUV, Crossover"
"$66,218.00MSRP: $66,218.00", 2023 Audi Q4 e-tron,New,0,2023,All-wheel drive (AWD),Audi,Automatic,Other,Electric,Grey,"SUV, Crossover"
"$31,995.00 ", 2021 Toyota Camry SE,Used,"85,995",2021,Front-wheel drive (FWD),Toyota,Automatic,Camry,Gasoline,Black,"Minivan, Van"
"$41,890.00 ","2020 Volvo V60 T5 Momentum w/ Apple CarPlay & Android Auto, Blue",Used,"37,624",2020,Front-wheel drive (FWD),Volvo,Automatic,V60,Other,Grey,"SUV, Crossover"
"$104,762.00MSRP: $104,762.00", 2024 Audi Q8 e-tron,New,0,2024,All-wheel drive (AWD),Audi,Automatic,Q8,Electric,White,"SUV, Crossover"
"$26,500.00 ",2015 Ford F-350,Used,"120,493",2015,4 x 4,Ford,Automatic,F-350,Other,White,Pickup Truck
"$8,995.00 ",2010 Honda Accord LX,Used,"222,950",2010,Front-wheel drive (FWD),Honda,Automatic,Accord,Gasoline,Grey,Sedan
"$31,990.00 ","2019 Honda Accord Touring w/ Apple CarPlay & Android Auto, Adapt",Used,"76,169",2019,Front-wheel drive (FWD),Honda,Automatic,Accord,Other,Silver,Sedan
"$67,108.00MSRP: $67,108.00", 2023 Audi Q4 e-tron,New,0,2023,All-wheel drive (AWD),Audi,Automatic,Other,Electric,Black,"SUV, Crossover"
"$22,995.00 ", 2016 Jeep Grand Cherokee Limited,Used,"169,888",2016,4 x 4,Jeep,Automatic,Grand Cherokee,Gasoline,Grey,"SUV, Crossover"
"$30,995.00 ", 2018 Subaru WRX STI STI|SPORT TECH|NAV|BSM|BACKUP|HK SOUND|LIP ,Used,"112,793",2018,All-wheel drive (AWD),Subaru,Manual,WRX,Gasoline,Black,Sedan
0,"2016 Buick Encore Premium AWD - Leather, Sunroof",Used,"97,000",2016,All-wheel drive (AWD),Buick,Automatic,Encore,Gasoline,Black,"SUV, Crossover"
"$29,995.00 ", 2019 Chevrolet Bolt EV 5dr Wgn LT,Used,"52,212",2019,Front-wheel drive (FWD),Chevrolet,Automatic,Bolt,Electric,Grey,Hatchback
"$22,990.00 ","2018 Honda Civic Sedan LX w/ Apple CarPlay & Android Auto, Cruis",Used,"80,931",2018,Front-wheel drive (FWD),Honda,Automatic,Civic,Other,Grey,Sedan
"$48,999.00 ",2023 Toyota Camry Hybrid XSE Auto,Used,"49,183",2023,Front-wheel drive (FWD),Toyota,,Camry,Hybrid-Electric,Black,Sedan
"$39,955.00 ",2022 Hyundai Santa Fe Preferred,Used,"45,199",2022,All-wheel drive (AWD),Hyundai,Automatic,Santa Fe,Gasoline,White,"SUV, Crossover"
"$41,890.00 ","2020 Volvo V60 T5 Momentum w/ Apple CarPlay & Android Auto, Blue",Used,"37,624",2020,Front-wheel drive (FWD),Volvo,Automatic,V60,Other,Grey,"SUV, Crossover"
"$104,762.00MSRP: $104,762.00", 2024 Audi Q8 e-tron,New,0,2024,All-wheel drive (AWD),Audi,Automatic,Q8,Electric,White,"SUV, Crossover"
"$26,500.00 ",2015 Ford F-350,Used,"120,493",2015,4 x 4,Ford,Automatic,F-350,Other,White,Pickup Truck
"$8,995.00 ",2010 Honda Accord LX,Used,"222,950",2010,Front-wheel drive (FWD),Honda,Automatic,Accord,Gasoline,Grey,Sedan
"$31,990.00 ","2019 Honda Accord Touring w/ Apple CarPlay & Android Auto, Adapt",Used,"76,169",2019,Front-wheel drive (FWD),Honda,Automatic,Accord,Other,Silver,Sedan
"$67,108.00MSRP: $67,108.00", 2023 Audi Q4 e-tron,New,0,2023,All-wheel drive (AWD),Audi,Automatic,Other,Electric,Black,"SUV, Crossover"
"$22,995.00 ", 2016 Jeep Grand Cherokee Limited,Used,"169,888",2016,4 x 4,Jeep,Automatic,Grand Cherokee,Gasoline,Grey,"SUV, Crossover"
"$22,990.00 ","2020 Kia Forte EX w/ Apple CarPlay & Android Auto, Heated Steeri",Used,"58,452",2020,Front-wheel drive (FWD),Kia,Automatic,Forte,Other,Blue,Sedan
"$32,790.00 ","2020 Acura TLX Tech A-Spec w/ Apple CarPlay & Android Auto, Blue",Used,"66,866",2020,Front-wheel drive (FWD),Acura,Automatic,TLX,Other,Red,Sedan
"$46,288.00MSRP: $46,288.00",2024 GMC Terrain AT4 - Power Liftgate,New,0,2024,All-wheel drive (AWD),GMC,Automatic,Terrain,Gasoline,Black,"SUV, Crossover"
0,2021 Mazda CX-30 GS w/ Luxury Pkg w/ Apple CarPlay & Android Aut,Used,"41,100",2021,All-wheel drive (AWD),Mazda,Automatic,CX-30,Other,Black,"SUV, Crossover"
"$33,790.00 ","2023 Honda Civic Sedan Sport w/ Apple CarPlay & Android Auto, Ad",Used,"10,499",2023,Front-wheel drive (FWD),Honda,Automatic,Civic,Other,White,Sedan
"$32,990.00 ","2017 Volkswagen Golf R w/ Apple CarPlay & Android Auto, Bluetoot",Used,"58,750",2017,All-wheel drive (AWD),Volkswagen,Manual,Golf R,Other,Other,Hatchback
"$27,590.00 ","2019 MINI Countryman Cooper S w/ Rearview Cam, Cruise Control, P",Used,"94,176",2019,All-wheel drive (AWD),MINI,Automatic,Cooper S Countryman,Other,Red,"SUV, Crossover"
"$26,790.00 ","2018 Nissan Pathfinder SL Premium w/ Around View Monitor, Blueto",Used,"116,114",2018,4 x 4,Nissan,Automatic,Pathfinder,Other,Grey,"SUV, Crossover"
"$15,990.00 ","2018 Kia Forte LX w/ Bluetooth, A/C",Used,"54,607",2018,Front-wheel drive (FWD),Kia,Automatic,Forte,Other,White,Sedan
"$22,390.00 ","2017 Mazda Mazda6 GS w/ Rearview Cam, Bluetooth, Dual Zone A/C",Used,"42,774",2017,Front-wheel drive (FWD),Mazda,Automatic,6,Other,Grey,Sedan
"$21,990.00 ","2019 Toyota Corolla LE Upgrade w/ Bluetooth, Backup Cam, Dynamic",Used,"64,187",2019,Front-wheel drive (FWD),Toyota,Automatic,Corolla,Other,White,Sedan
"$22,545.00 ",2017 Hyundai Tucson FWD 4dr 2.0L,Used,"82,606",2017,Front-wheel drive (FWD),Hyundai,Automatic,Tucson,Other,White,"SUV, Crossover"
"$23,950.00 ",2017 Infiniti QX80 LUX 4WD 8-Passenger,Used,"211,800",2017,All-wheel drive (AWD),Infiniti,Automatic,QX80,Other,Grey,"SUV, Crossover"
"$19,798.00 ",2017 Dodge Grand Caravan 4dr Wgn SXT,Used,"62,887",2017,Front-wheel drive (FWD),Dodge,Automatic,Grand Caravan,Other,Red,Other
"$22,950.00 ", 2019 Honda Civic LX | ACC | LaneKeep | Heated Seats | CarPlay,Used,"119,000",2019,Front-wheel drive (FWD),Honda,Automatic,Civic,Gasoline,White,Sedan
"$21,450.00 ", 2018 Jeep Compass NORTH | 4x4 | Leather | Heated Seats | Backup,Used,"123,000",2018,4 x 4,Jeep,Automatic,Compass,Gasoline,Blue,"SUV, Crossover"
0, 2015 Jeep Patriot High Altitude,Used,"149,988",2015,4 x 4,Jeep,Automatic,Patriot,Gasoline,Black,"SUV, Crossover"
"$24,450.00 ", 2019 Mazda MAZDA3 SPORT GS | ACC | LaneKeep | BSM | CarPlay,Used,"89,000",2019,Front-wheel drive (FWD),Mazda,Automatic,Mazda3 Sport,Gasoline,Red,Sedan
"$21,745.00 ",2018 Kia Rio LX+ Auto,Used,"72,005",2018,Front-wheel drive (FWD),Kia,Automatic,Rio,Other,Red,Hatchback
"$14,395.00 ",2013 Hyundai Tucson AWD 4dr I4 Auto Limited,Used,"130,126",2013,All-wheel drive (AWD),Hyundai,Automatic,Tucson,Other,White,"SUV, Crossover"
"$68,888.00 ",2023 Toyota Highlander Hybrid Limited CLEAN CARFAX | NAVI | V...,Used,"10,299",2023,All-wheel drive (AWD),Toyota,Automatic,Highlander,Hybrid-Electric,White,"SUV, Crossover"
"$68,888.00 ",2022 Toyota Tundra Platinum CLEAN CARFAX | NAVI | VENTILATED...,Used,"49,561",2022,4 x 4,Toyota,Automatic,Tundra,Gasoline,Black,Other
"$68,991.22MSRP: $73,416.00",2024 Chevrolet Blazer EV RS,New,0,2024,All-wheel drive (AWD),Chevrolet,Automatic,Other,Electric,Black,"SUV, Crossover"
"$31,995.00 ", 2017 Chrysler Pacifica Touring-L Plus,Used,"128,811",2017,Other,Chrysler,,Pacifica,Gasoline,Other,"Minivan, Van"
"$31,998.00 ",2019 Kia Sorento EX PREMIUM,Used,"40,100",2019,All-wheel drive (AWD),Kia,Automatic,Sorento,Gasoline,Grey,"SUV, Crossover"
"$48,695.00 ",2024 Kia Carnival LX+ | LOW KMS | POWER SIDE DOORS AND TAIL G...,Used,"2,179",2024,Front-wheel drive (FWD),Kia,Automatic,Carnival,Gasoline,Black,Other
"$21,000.00 ",2018 Honda Pilot EX-L Navi,Used,"244,000",2018,All-wheel drive (AWD),Honda,Automatic,Pilot,Gasoline,White,"SUV, Crossover"
"$14,499.00 ",Porsche Cayenne S ,Used,"178,999",2008,All-wheel drive (AWD),Porsche,Automatic,Cayenne,Gasoline,Black,"SUV, Crossover"
"$32,373.00MSRP: $32,373.00", 2023 Toyota Corolla Cross LE,New,0,2023,Front-wheel drive (FWD),Toyota,Automatic,Corolla,Gasoline,Black,"SUV, Crossover"
"$18,995.00 ",2016 Nissan Altima,Used,"87,708",2016,Front-wheel drive (FWD),Nissan,,Altima,Gasoline,Red,Sedan
"$25,988.00 ",2019 Honda Civic EX,Used,"80,194",2019,Front-wheel drive (FWD),Honda,Automatic,Civic,Gasoline,White,Sedan
"$34,995.00 ",2016 Ram 1500,Used,"90,444",2016,4 x 4,Ram,,1500,Diesel,White,Other
"$21,995.00 ", 2019 Ford Fusion SE,Used,"108,617",2019,Front-wheel drive (FWD),Ford,Automatic,Fusion,Gasoline,Grey,Sedan
"$124,988.00 ",2022  Corvette Convertible 2LT Z51 Front Lift Carbon Flash Roof,Used,"8,134",2022,Rear-wheel drive (RWD),Chevrolet,,Corvette,Gasoline,Red,Convertible
"$29,888.00 ",2006 BMW M3 Coupe RWD,Used,"172,452",2006,Rear-wheel drive (RWD),BMW,Automatic,M3,Other,Blue,Other
"$43,444.00 ",2018 Mercedes-Benz GLC43 AMG AMG GLC 43 4MATIC SUV | PREMIUM PKG,Used,"69,500",2018,All-wheel drive (AWD),Mercedes-AMG,Automatic,GLC,Other,White,"SUV, Crossover"
"$19,995.00 ",2020 Nissan Rogue SL Leather! Sunroof! NAV!,Used,"196,000",2020,All-wheel drive (AWD),Nissan,Automatic,Rogue,Gasoline,Red,Other
"$30,998.00 ","2023 Kia Soul EX Premium - Sunroof, Navigation",Used,"18,000",2023,Front-wheel drive (FWD),Kia,Automatic,Soul,Gasoline,White,Wagon
"$25,988.00 ",2019 Honda Civic EX,Used,"80,194",2019,Front-wheel drive (FWD),Honda,Automatic,Civic,Gasoline,White,Sedan
"$34,995.00 ",2016 Ram 1500,Used,"90,444",2016,4 x 4,Ram,,1500,Diesel,White,Other
"$20,995.00 ",2018 Chevrolet Cruze,Used,"68,226",2018,Front-wheel drive (FWD),Chevrolet,,Cruze,Gasoline,Red,Sedan
"$18,495.00 ",2015 Kia Soul,Used,"51,195",2015,Front-wheel drive (FWD),Kia,,Soul,Gasoline,Grey,"SUV, Crossover"
"$18,495.00 ",2015 Mercedes-Benz B-Class,Used,"75,927",2015,Front-wheel drive (FWD),Mercedes-Benz,,B-Class,Gasoline,White,"SUV, Crossover"
"$8,400.00 ",2010 Subaru Legacy 3.6R,Used,"200,150",2010,All-wheel drive (AWD),Subaru,Automatic,Legacy,Gasoline,Black,Sedan
"$39,990.00 ",2018 Lexus RC 300 F-SPORT 1 | SAFETY CERTIFIED,Used,"27,061",2018,All-wheel drive (AWD),Lexus,Automatic,Other,Gasoline,Silver,Coupe (2 door)
"$10,000.00 ",MERCEDECES BENZ /// *350* 2011~LUX SEDAN~ -MINT- ///$10k,Used,"213,000",2011,All-wheel drive (AWD),Mercedes-Benz,Automatic,C-Class,Gasoline,Grey,Sedan
"$64,888.00 ",2021 BMW X5 xDrive40i,Used,"63,698",2021,All-wheel drive (AWD),BMW,Automatic,X5,Gasoline,Other,"SUV, Crossover"
"$102,208.00MSRP: $103,280.00", 2023 Ford F-150 Lightning LARIAT,New,0,2023,Other,Ford,,F-150,Electric,Grey,Other
